api-1  | {"timestamp": "2026-02-10T19:01:57.726563+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "3693984f-7fa2-484e-b8d8-0495445db5ac", "user_id": null, "path": "/api/tasks/my", "method": "GET", "status_code": 401, "latency_ms": 5.13}
api-1  | {"timestamp": "2026-02-10T19:02:17.640234+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/auth/logout\", \"method\": \"POST\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:17.641556+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "e02c9920-75ea-4c98-8569-a493b0eec937", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 4.09}
api-1  | {"timestamp": "2026-02-10T19:02:17.644986+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "11b46a47-0faf-4756-a0be-fa59cbf8b148", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.32}
api-1  | {"timestamp": "2026-02-10T19:02:17.647728+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "388e154a-67b4-436f-8a1e-1ff198190254", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.25}
api-1  | {"timestamp": "2026-02-10T19:02:17.651086+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "f1baa01a-47e2-46cb-ba54-24f247c1c65a", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.3}
api-1  | {"timestamp": "2026-02-10T19:02:17.654238+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "2d22590d-6236-4bc3-81b1-b8f40f4bb9d3", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.26}
api-1  | {"timestamp": "2026-02-10T19:02:17.657244+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "8e2c20e6-2acd-4b2b-808a-461840832532", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.31}
api-1  | {"timestamp": "2026-02-10T19:02:17.660722+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "6fd4a179-ba28-4fae-a5a4-bf0e69f6fba9", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.28}
api-1  | {"timestamp": "2026-02-10T19:02:17.663503+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "de7d520c-44f6-4180-8648-3536a7a1b803", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.26}
api-1  | {"timestamp": "2026-02-10T19:02:17.666340+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "4226cded-4900-4415-8c0a-866ffb76cf9b", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.25}
api-1  | {"timestamp": "2026-02-10T19:02:17.669899+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "79e937fe-4b40-4b89-a8c1-e5e6350fddc8", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.38}
api-1  | {"timestamp": "2026-02-10T19:02:17.673769+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "90d2c922-6945-4539-afe7-93b3362f09ef", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.27}
api-1  | {"timestamp": "2026-02-10T19:02:17.679118+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "31426de3-b78a-4f85-bb0a-80d1bf75ebcf", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.37}
api-1  | {"timestamp": "2026-02-10T19:02:17.682087+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "7939a9ec-5c4a-4fd7-890d-77fea80b9983", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.3}
api-1  | {"timestamp": "2026-02-10T19:02:17.685245+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "1b97abe9-306e-4d26-9650-78e1141e44c3", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.31}
api-1  | {"timestamp": "2026-02-10T19:02:17.688258+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "cd5afbbe-9b32-4ed0-b319-7d0869d80f36", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.22}
api-1  | {"timestamp": "2026-02-10T19:02:17.690857+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "dff0565b-0406-41f5-8ee3-b8e5cde72cae", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.28}
api-1  | {"timestamp": "2026-02-10T19:02:17.694235+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "3885420d-6d00-4936-b977-a1cb7238ad77", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.3}
api-1  | {"timestamp": "2026-02-10T19:02:17.696999+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "019cb9ca-cfdb-4871-be05-05b796c7504d", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.27}
api-1  | {"timestamp": "2026-02-10T19:02:17.699787+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "02f073a7-0232-4046-b4d5-f890e2ef1280", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.32}
api-1  | {"timestamp": "2026-02-10T19:02:17.703093+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "e68be19f-f0c2-4e6f-9fa7-ddc7dd855677", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.39}
api-1  | {"timestamp": "2026-02-10T19:02:17.705781+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "5800a263-cdaa-4b67-a927-8a3a110e7fdd", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.23}
api-1  | {"timestamp": "2026-02-10T19:02:17.708614+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "072d3bc1-a3ae-4408-aa93-41d06599ec1a", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.38}
api-1  | {"timestamp": "2026-02-10T19:02:17.711844+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "0dbc2f1f-d627-42d6-afb1-8431ca4d1c05", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.42}
api-1  | {"timestamp": "2026-02-10T19:02:17.715355+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "4fdca1f8-48dc-42db-ab88-389abcf2e6e2", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.32}
api-1  | {"timestamp": "2026-02-10T19:02:17.718539+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "aa993c01-6fb8-4765-9917-f8d0f4266241", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.29}
api-1  | {"timestamp": "2026-02-10T19:02:17.721490+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "35eea418-db2c-46c6-b0f5-eb1fc0aacc44", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.24}
api-1  | {"timestamp": "2026-02-10T19:02:17.724504+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "36a5a6fe-05aa-41e7-a0b7-c1d695eb7d7b", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.28}
api-1  | {"timestamp": "2026-02-10T19:02:17.727619+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "789adb9e-5006-496b-81c9-4834b08bb1ce", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.28}
api-1  | {"timestamp": "2026-02-10T19:02:17.730269+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "3372b060-ac7b-4ae4-93f8-8a837fa6bb27", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.23}
api-1  | {"timestamp": "2026-02-10T19:02:17.733306+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "e1dbb770-8226-408a-bb29-29da9fb18229", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.47}
api-1  | {"timestamp": "2026-02-10T19:02:17.736320+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "81a3ccd3-1d49-4b78-be7b-6a26e45da6b8", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.27}
api-1  | {"timestamp": "2026-02-10T19:02:17.738911+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "536a985d-92a3-45e1-9e2b-8861ee4d4cec", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.26}
api-1  | {"timestamp": "2026-02-10T19:02:17.741517+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "1ba06646-0302-42e6-938c-611b14512d59", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.3}
api-1  | {"timestamp": "2026-02-10T19:02:17.744743+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "2a5b2bc9-7c9d-4951-ae99-93e50b8ed7bc", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.29}
api-1  | {"timestamp": "2026-02-10T19:02:17.748250+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "0e9b1f6e-6ec6-4284-9f97-09323442d0ec", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.35}
api-1  | {"timestamp": "2026-02-10T19:02:17.752769+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "1cea699a-65af-4956-9dcc-7a8610fadaf7", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.3}
api-1  | {"timestamp": "2026-02-10T19:02:17.755877+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "8cadcf83-102c-4d39-90bf-32875137ef55", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.3}
api-1  | {"timestamp": "2026-02-10T19:02:17.760502+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "33b5e6b9-bb3c-4c20-8044-df270ac83315", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.87}
api-1  | {"timestamp": "2026-02-10T19:02:17.764302+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "88b11326-c4d8-4869-89a5-469c26de81ef", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.26}
api-1  | {"timestamp": "2026-02-10T19:02:17.768200+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "ee0865a4-a91b-4877-b6d1-4f8651bb23f8", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.42}
api-1  | {"timestamp": "2026-02-10T19:02:17.772077+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "0f3a724e-c1cf-416b-87b4-dba809237532", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.3}
api-1  | {"timestamp": "2026-02-10T19:02:17.786034+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "153fa747-f92d-4a6a-9a7f-3c57138f3107", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.31}
api-1  | {"timestamp": "2026-02-10T19:02:17.791492+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "ff6599ab-2cc1-4cee-b327-01294967ab20", "user_id": null, "path": "/api/auth/logout", "method": "POST", "status_code": 401, "latency_ms": 0.53}
api-1  | {"timestamp": "2026-02-10T19:02:17.848945+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:17.849366+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "fcc31069-4260-435a-96ba-41fc5e2fc446", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 5.43}
api-1  | {"timestamp": "2026-02-10T19:02:17.854603+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/auth/me\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:17.855079+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "06a91f03-6b24-4708-a463-c49853a5fd20", "user_id": null, "path": "/api/auth/me", "method": "GET", "status_code": 401, "latency_ms": 1.93}
api-1  | {"timestamp": "2026-02-10T19:02:18.573824+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:18.574598+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "65d8850d-9888-4ac1-bb18-0a3ae8b22080", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 3.95}
api-1  | {"timestamp": "2026-02-10T19:02:18.582725+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/auth/me\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:18.583360+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "1642bef3-5e8f-4221-bb13-f22494ef9b62", "user_id": null, "path": "/api/auth/me", "method": "GET", "status_code": 401, "latency_ms": 2.13}
api-1  | {"timestamp": "2026-02-10T19:02:19.264970+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:19.265361+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "12c5f8f6-9578-4cbd-9e2a-f95eddcbee1f", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 3.45}
api-1  | {"timestamp": "2026-02-10T19:02:19.960487+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:19.960869+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "d8e8ea7f-4e9a-4841-8dcd-0c13868644ed", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 3.43}
api-1  | {"timestamp": "2026-02-10T19:02:20.684396+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:20.684870+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "c8a25102-dbcc-4339-a772-c61590d611db", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 3.32}
api-1  | {"timestamp": "2026-02-10T19:02:20.692912+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/assignments\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:20.693471+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "7b0717f8-75f7-49c1-b137-c93a9d0cdbf2", "user_id": null, "path": "/api/assignments", "method": "GET", "status_code": 401, "latency_ms": 2.33}
api-1  | {"timestamp": "2026-02-10T19:02:21.389701+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:21.390146+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "bd40670c-8a61-458e-ae6f-c2dfc1d599e4", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 5.01}
api-1  | {"timestamp": "2026-02-10T19:02:21.398529+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/assignments\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:21.399114+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "45c0754a-2728-4f6e-bbd5-b118c953ded5", "user_id": null, "path": "/api/assignments", "method": "GET", "status_code": 401, "latency_ms": 2.13}
api-1  | {"timestamp": "2026-02-10T19:02:22.081297+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:22.081670+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "cd27bf37-78c3-4d57-bbe2-3f7a0eb655dd", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 5.16}
api-1  | {"timestamp": "2026-02-10T19:02:22.090006+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/dashboard/overview\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:22.090504+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "4ab589c9-e995-4b39-a145-77a4b2d24af7", "user_id": null, "path": "/api/dashboard/overview", "method": "GET", "status_code": 401, "latency_ms": 2.08}
api-1  | {"timestamp": "2026-02-10T19:02:22.771650+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:22.772299+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "a80bfd9c-393c-4a4c-8c75-ed4088e279ce", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 4.68}
api-1  | {"timestamp": "2026-02-10T19:02:22.780822+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/dashboard/overview\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:22.781381+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "15b74ba0-3b5b-4fe2-ab3d-ab8efa4a0fd2", "user_id": null, "path": "/api/dashboard/overview", "method": "GET", "status_code": 401, "latency_ms": 2.02}
api-1  | {"timestamp": "2026-02-10T19:02:23.484594+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:23.485158+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "d37b8e1b-763b-4d9d-8f14-eb301525b8b2", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 7.6}
api-1  | {"timestamp": "2026-02-10T19:02:23.493632+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/notifications\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:23.494172+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "7ae9842f-9e58-459a-9f41-9dc1e6d7272b", "user_id": null, "path": "/api/notifications", "method": "GET", "status_code": 401, "latency_ms": 2.45}
api-1  | {"timestamp": "2026-02-10T19:02:24.182419+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:24.182873+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "045d12a8-bd58-4354-acdc-ff38acc10342", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 3.62}
api-1  | {"timestamp": "2026-02-10T19:02:24.190398+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/notifications\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:24.190893+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "3f102c62-d645-465b-8207-c5956dcaadc8", "user_id": null, "path": "/api/notifications", "method": "GET", "status_code": 401, "latency_ms": 2.15}
api-1  | {"timestamp": "2026-02-10T19:02:24.877936+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:24.878422+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "c4a1dc32-1dff-456a-8d3f-b57e325af08a", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 4.11}
api-1  | {"timestamp": "2026-02-10T19:02:24.886833+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/payroll/runs\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:24.887363+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "e3ca547b-bc8c-4b89-915a-5ac2e7b9d660", "user_id": null, "path": "/api/payroll/runs", "method": "GET", "status_code": 401, "latency_ms": 2.48}
api-1  | {"timestamp": "2026-02-10T19:02:25.580462+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:25.580883+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "b84a6a71-4922-4ad3-86bc-9716f93f8479", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 3.79}
api-1  | {"timestamp": "2026-02-10T19:02:25.589440+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/payroll/runs\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:25.589994+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "9833c07e-492f-4012-ac69-41f5df708c0a", "user_id": null, "path": "/api/payroll/runs", "method": "GET", "status_code": 401, "latency_ms": 2.3}
api-1  | {"timestamp": "2026-02-10T19:02:26.279419+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:26.279825+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "8fad7da7-5ce7-49ef-aa67-38abf590240e", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 3.99}
api-1  | {"timestamp": "2026-02-10T19:02:26.289400+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/support/threads\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:26.289914+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "8651fedf-0ac3-4217-95ce-ecba2d7463d9", "user_id": null, "path": "/api/support/threads", "method": "GET", "status_code": 401, "latency_ms": 2.2}
api-1  | {"timestamp": "2026-02-10T19:02:26.539961+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "4e237d62-6513-4782-98e3-bf2bdffd1510", "user_id": null, "path": "/readyz", "method": "GET", "status_code": 200, "latency_ms": 2.26}
api-1  | {"timestamp": "2026-02-10T19:02:26.978530+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"login_rate_limited\", \"request_id\": null, \"path\": \"/api/auth/login\", \"method\": \"POST\", \"client\": \"172.18.0.3\", \"email\": \"admin@zenops.local\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:26.978926+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "b28e1907-66dc-4d47-b379-5ddd1dc66fac", "user_id": null, "path": "/api/auth/login", "method": "POST", "status_code": 429, "latency_ms": 4.47}
api-1  | {"timestamp": "2026-02-10T19:02:26.987965+00:00", "level": "INFO", "logger": "security", "message": "{\"event\": \"token_invalid\", \"request_id\": null, \"path\": \"/api/support/threads\", \"method\": \"GET\", \"client\": \"172.18.0.3\"}"}
api-1  | {"timestamp": "2026-02-10T19:02:26.988488+00:00", "level": "INFO", "logger": "request", "message": "request", "request_id": "448a1e2d-5e77-4bab-ab84-0969b1caa25e", "user_id": null, "path": "/api/support/threads", "method": "GET", "status_code": 401, "latency_ms": 2.43}
